#doc name topic proportion ...
0	file:/c:/Mallet/sample-data/web/en/elizabeth_needham.txt	19	0.14439203360423652	9	0.1221546242383916	6	0.08610961367020827	3	0.07250619755313241	8	0.06802162094614525	10	0.06385840538918935	5	0.06006053654082914	7	0.04973680211987973	12	0.04382082407338369	1	0.042332903009209305	18	0.04044787872115676	17	0.03805899550564814	2	0.03445624514455003	15	0.023442986795492723	11	0.023006706539305963	14	0.02179523950829825	16	0.02109122315356234	4	0.015879147882103498	0	0.01550854201457525	13	0.013319473590701673	
1	file:/c:/Mallet/sample-data/web/en/equipartition_theorem.txt	9	0.11306807727075278	4	0.09893306976907679	3	0.09625543983900227	5	0.08801121517573048	19	0.07153479171419772	13	0.06508678995697582	11	0.05542843009482343	12	0.05314071420523753	0	0.05046151408747394	2	0.046937452482945285	1	0.044117412493121504	18	0.04286873926386784	8	0.03702104097146729	17	0.0332486243827798	15	0.031604399887177226	6	0.024889815439505886	10	0.018187900512765184	14	0.014437549835127215	7	0.008833502233502046	16	0.0059335203844699275	
2	file:/c:/Mallet/sample-data/web/en/gunnhild.txt	18	0.1310021191111071	17	0.09264436607764669	15	0.09077472844064449	2	0.0899306628641505	11	0.08130651559000265	14	0.08039400108147916	3	0.05461391480878304	4	0.04851903841474738	13	0.04659101241963971	9	0.0463126830750666	19	0.04478340281452514	0	0.039100293548751774	12	0.03300720260555235	6	0.02830205719972822	16	0.025026155893385423	5	0.017820678143064508	8	0.01467762057181147	1	0.013607268267946775	10	0.011541757605179224	7	0.010044521466787743	
3	file:/c:/Mallet/sample-data/web/en/hawes.txt	2	0.14016151912091074	0	0.09134551667166155	17	0.09029260951897952	18	0.069438225771414	15	0.06645161699088155	11	0.06618411798406826	19	0.05877312160827968	12	0.05662690345428533	1	0.055714605908753406	13	0.045365133906556575	3	0.04445613927797925	10	0.03915386904645114	6	0.03047778617930017	5	0.02938556222602678	14	0.028242835336598805	8	0.026827089616334624	9	0.022819478351281744	4	0.017175770478777785	16	0.01293178218828275	7	0.008176316363176285	
4	file:/c:/Mallet/sample-data/web/en/hill.txt	19	0.21726541138495878	17	0.10229873745246212	12	0.0748473489713437	8	0.07480440955006808	11	0.06927649510886737	3	0.06210791977574714	2	0.06105000496753792	5	0.05412049641704757	9	0.04724761979213456	14	0.04513706777370039	7	0.039707581976703564	13	0.031910149543218594	4	0.025765597834832336	6	0.024114516689594034	0	0.017740439852031695	15	0.015045328660558676	1	0.011593952179219567	18	0.010384174167812808	10	0.009834052147983644	16	0.005748695754177396	
5	file:/c:/Mallet/sample-data/web/en/shiloh.txt	2	0.15214024787235622	17	0.14815483593739026	19	0.14681331927898364	3	0.11889942344523427	8	0.08279350251368878	4	0.0584344862319266	7	0.051577588489210124	18	0.047238150349564745	14	0.044192816214460716	9	0.02872366703838679	12	0.026139934992782735	16	0.02118999659239856	10	0.012826815257911154	13	0.01189084304597674	5	0.011052592754126582	11	0.010747874165699153	1	0.008439386731211258	0	0.007245011700450956	6	0.006216301746402198	15	0.005283205641838472	
6	file:/c:/Mallet/sample-data/web/en/sunderland_echo.txt	11	0.15066951691692626	2	0.11832548029301752	0	0.11384785496218924	19	0.09488516535678033	7	0.08052535522581154	3	0.07954076362156162	14	0.06216395589824538	10	0.04196364026135417	17	0.040957101088008166	12	0.036769817026112706	16	0.02980697150553632	8	0.028752262939414765	6	0.024691354317699494	5	0.02352074987486339	4	0.018408343061267568	15	0.015405224395162755	1	0.011871288356490543	18	0.010632571532516366	13	0.00875270208869692	9	0.00850988127834488	
7	file:/c:/Mallet/sample-data/web/en/thespis.txt	19	0.10368549827372042	11	0.0956168132942268	8	0.08524710081075135	7	0.08117259199242814	13	0.08116214323673718	18	0.06698176918350987	17	0.0653993309423025	9	0.06484201743146872	2	0.06301280576270664	4	0.05874468656967341	1	0.05215508913300218	12	0.03706536092547617	10	0.02622557715264586	15	0.023566723247296553	14	0.022475226475007895	0	0.01831080752795123	6	0.01685213879962521	3	0.0158786734401955	16	0.013971197024350603	5	0.007634448776923705	
8	file:/c:/Mallet/sample-data/web/en/thylacine.txt	19	0.12561974460454925	5	0.10068445048312187	0	0.08381908634793167	12	0.07961068576872428	6	0.07636091700017741	2	0.07473881404971644	14	0.07446456501378737	11	0.06878225329557215	17	0.051362841860249954	16	0.04884802065095469	1	0.04727374829340723	7	0.03850044507952217	4	0.02719875384418436	3	0.025095816693649527	10	0.020596849426082357	15	0.018508658450696876	8	0.016450168970572637	18	0.008417649093871365	13	0.00692938435264952	9	0.0067371467205788495	
9	file:/c:/Mallet/sample-data/web/en/uranus.txt	11	0.13314139808187359	2	0.1327218213322657	19	0.08853191276285982	0	0.07646612109437148	9	0.07489736287179699	7	0.06025420088369154	14	0.058001626491178945	17	0.05309412057575434	15	0.051572221413591475	1	0.04827490812010837	10	0.046593566835096176	12	0.04174750787699526	3	0.037016441489334216	6	0.023038088390655135	18	0.01736034125089875	4	0.017175770478777785	5	0.01450616664873671	8	0.011947694039044554	13	0.008166644963331396	16	0.005492084399637716	
10	file:/c:/Mallet/sample-data/web/en/yard.txt	18	0.25163771688125786	13	0.07903561625301139	2	0.07719795986402088	14	0.06976676039048108	3	0.06392187600648541	19	0.06338349510663611	12	0.054207192665856364	1	0.053333878290487774	8	0.039924335261094186	11	0.03486884482314784	4	0.03068542435381556	10	0.03035900052344751	7	0.029192317604735164	16	0.026622784920949077	0	0.023346108617907545	9	0.021844384631076935	5	0.021008100906246732	17	0.01521639916520603	6	0.0078100656447275514	15	0.006637738089408979	
